Date,walk_forward,fixed_6_30,hindsight_20_200,nifty100
2014-03-07,1042893.6134758253,980588.6144277306,1066833.6437323245,1027339.0845789332
2014-03-10,1034106.5052091776,977607.7916879058,1056511.9415037294,1029564.8907968893
2014-03-11,1018534.8568978867,978087.8413585058,1045255.9974517424,1024999.0229471142
2014-03-12,1027323.6327831547,977884.2196895429,1044868.1709461428,1025762.0514776323
2014-03-13,1021284.1566784591,964011.887565984,1051507.156524703,1021564.6961847418
2014-03-14,1030425.7910356978,969539.745044471,1060763.9910279182,1023297.9473774392
2014-03-18,1038622.3871791929,972199.5645895804,1070601.3600891414,1027303.4966580175
2014-03-19,1040192.0943797698,972396.1536066374,1067505.3782259584,1028989.4288663113
2014-03-20,1046513.430562229,964710.6757765478,1068655.1243815285,1022294.5807256474
2014-03-21,1050400.05385114,971340.1377829533,1076463.1604912695,1024494.6221812335
2014-03-24,1056351.9123996075,974972.7423247775,1080545.6083643208,1037992.8978392596
2014-03-25,1063913.129628835,973956.7791637168,1092087.7349521471,1039581.4910588568
2014-03-26,1061845.8643032522,965751.9301833872,1097851.856369948,1041361.6492899751
2014-03-27,1059629.25543368,971789.0785651653,1096904.265963619,1047861.4798343342
2014-03-28,1060636.716470024,984361.1397471153,1098962.6283079453,1058300.9781275634
2014-03-31,1078753.9908543564,992208.9457990793,1102751.580873472,1061311.3967736964
2014-04-01,1096096.5699242135,995400.6778495504,1120024.2175032888,1063107.4586478244
2014-04-02,1111127.092239941,995053.3885066395,1133492.2997883593,1069243.8782973748
2014-04-03,1120343.7913847712,995442.0480138764,1140184.8303615055,1065877.8171536722
2014-04-04,1115984.9076755107,992110.8083026556,1138387.0748951957,1060216.8700931391
2014-04-07,1113971.507193497,983415.4589677348,1130452.6034858036,1060392.523739364
2014-04-09,1128561.0878534997,990491.1801152179,1141812.425961303,1076594.7471745627
2014-04-10,1119403.0193348438,993204.4291379936,1144041.4908870405,1078448.5625197587
2014-04-11,1121127.205054552,994844.6498394171,1146549.701759096,1074961.1553472404
2014-04-15,1118020.8988965484,988891.1264334823,1147193.1951204876,1066406.5544593423
2014-04-16,1100444.6145686416,985227.801044423,1132858.321123147,1057396.1282450277
2014-04-17,1127684.333519068,996234.8164646579,1161351.8467490633,1073607.019845392
2014-04-21,1141701.9329699504,997395.906690986,1181154.9386812134,1080426.7038112325
2014-04-22,1128400.985595532,998449.3345554038,1167833.7518000097,1080414.6228672017
2014-04-23,1137748.4187896778,995746.5776210524,1169281.2365281268,1083838.5584571103
2014-04-24,1137748.4187896778,995746.5776210524,1169281.2365281268,1083838.5584571103
2014-04-25,1153751.9406974695,986976.557424491,1179773.4948765375,1076493.110464671
2014-04-28,1177433.7240640146,989466.9571938502,1201209.1867730333,1073795.1743464083
2014-04-29,1163669.3542784473,981850.9232244658,1194675.377776472,1066043.921523816
2014-04-30,1149048.6960832023,968790.9041508479,1179285.6807459975,1061492.6290528015
2014-05-02,1167761.43331136,973058.2784003646,1201101.7244015464,1062036.5150014253
2014-05-05,1165478.2095450193,965558.4398966846,1199895.3903780314,1062561.5045427245
2014-05-06,1161374.289065116,967315.3774158267,1202220.9537421034,1065108.5606873035
2014-05-07,1161062.9961452256,959174.6913067731,1203339.0601038542,1055571.7855576917
2014-05-08,1156627.2988014868,956344.9693548036,1198332.328632067,1056287.0216285791
2014-05-09,1168792.213435623,962122.8089237238,1213458.2016555758,1086775.3965710697
2014-05-12,1173833.5496256414,974249.629383652,1229723.616805387,1109721.481874457
2014-05-13,1188524.7972517344,997007.7882240259,1252228.0273491973,1125917.2970327444
2014-05-14,1196034.6925888495,1002496.7861116552,1255489.1735452677,1128756.2763011777
2014-05-15,1201642.2323038976,1004390.9051735869,1260805.3301652393,1129856.5224709704
2014-05-16,1221241.8268390044,1027718.3606184657,1289852.8632153287,1145076.4408080254
2014-05-19,1249246.5813606635,1074024.9770756508,1301165.0902892922,1160006.0581948094
2014-05-20,1253111.919545059,1077000.655508839,1303158.375885838,1162044.7372913798
2014-05-21,1268830.2458433278,1075703.6297347394,1316963.636525248,1158970.0623023922
2014-05-22,1292213.516084369,1090084.3794108427,1330612.9930012897,1164959.3167082153
2014-05-23,1298357.0106368025,1108412.9106647426,1331813.779657602,1180337.2855613825
2014-05-26,1307951.135009014,1090978.2682010946,1329673.4806067399,1176122.8152883402
2014-05-27,1309764.0941799479,1072118.8768246295,1330232.9245194762,1168231.7367984944
2014-05-28,1307637.4737086925,1085721.5949369036,1330057.4217078825,1170699.1101653583
2014-05-29,1300622.8722399697,1071245.7248052377,1325828.2535594886,1156757.8708898656
2014-05-30,1319283.456015757,1073401.4811179028,1339278.0136294537,1156491.4746986318
2014-06-02,1325038.823467124,1104443.7545498558,1342070.8693248855,1177422.5413052384
2014-06-03,1329683.7985458942,1110318.978423741,1359763.0528547524,1187323.6643038644
2014-06-04,1335451.4588665022,1118092.524620968,1360454.915202708,1186934.2431854533
2014-06-05,1371570.2964402693,1135803.7601399617,1398249.6970876101,1200655.817154862
2014-06-06,1395967.2471607921,1156092.2161384926,1421521.715064181,1219468.2441499424
2014-06-09,1419157.341139857,1172237.7721558448,1442073.1124291425,1230439.3672290416
2014-06-10,1430484.704239653,1160481.8462212987,1451943.1604780022,1229794.6444619866
2014-06-11,1411086.7299150114,1141165.8514834237,1432453.6695952208,1223380.6133521323
2014-06-12,1423221.6490160495,1135982.5325090266,1441873.0673248055,1226642.83558491
2014-06-13,1383684.3705013294,1104022.1127840306,1411793.9274570772,1206921.2189395248
2014-06-16,1388325.067486649,1113729.652159404,1419797.5914958508,1206199.8868629094
2014-06-17,1397599.4570199824,1130093.1508913394,1442478.1633401306,1222145.2837309788
2014-06-18,1383678.1655806429,1119863.6731385866,1422298.1709667947,1210771.7332892052
2014-06-19,1379008.3375063816,1102755.6473954723,1414733.1807250748,1207059.3622645482
2014-06-20,1362590.1953272026,1110503.0390699143,1402961.8589998102,1202528.5201355354
2014-06-23,1375445.5288262386,1116843.0807310736,1425471.12409581,1200735.2132130659
2014-06-24,1393808.781765753,1131931.4458219628,1444036.9094248416,1214872.90619504
2014-06-25,1403264.9559512767,1143491.900307514,1452886.7439856566,1213288.5246523486
2014-06-26,1401508.2119459277,1140276.9982166886,1447333.5645261386,1202043.8425152341
2014-06-27,1410588.199880125,1145118.8778971795,1452198.255242167,1204910.8255318971
2014-06-30,1431397.702408257,1161292.7965664421,1481423.402129305,1222556.5251794439
2014-07-01,1435007.6441476573,1175740.2287783918,1479387.1459834932,1227115.5079051247
2014-07-02,1452224.1493381255,1201418.3769734562,1512506.9079363435,1243208.6261156993
2014-07-03,1465031.5528262744,1200487.1345821666,1534562.2503604756,1241757.5472381776
2014-07-04,1470620.2916880155,1203053.4731734025,1540410.7254528352,1248120.3283517696
2014-07-07,1468328.9174530716,1201725.0769738453,1542595.7681245548,1253041.5847214304
2014-07-08,1398989.1233495339,1150532.5074876803,1473970.0216084297,1222869.2925112569
2014-07-09,1346443.3182302732,1142541.7885957742,1431561.6202214889,1215643.5561512953
2014-07-10,1327739.634459802,1143541.673999313,1414187.2953138258,1214451.7001840707
2014-07-11,1313788.1606228033,1125822.4058230212,1400572.1922142704,1194419.9640444315
2014-07-14,1319409.2049553038,1126337.3447595455,1404269.1952644195,1195048.5396664897
2014-07-15,1360426.1089082556,1146410.8581517248,1446146.132732247,1208906.4351847724
2014-07-16,1377084.5780744373,1161909.6895533062,1476196.9664284003,1224140.6364414874
2014-07-17,1390635.8222537793,1167759.2060387714,1493683.5373182034,1228645.128435703
2014-07-18,1380156.519047593,1165087.4209827723,1483818.8333398718,1231017.9621898173
2014-07-21,1372106.224453278,1166447.5490134403,1478306.4656493966,1233877.4587618264
2014-07-22,1369160.1542004885,1176308.5318288575,1476404.428830323,1246194.6194090664
2014-07-23,1364238.1972809066,1170170.3369409952,1470285.7930992427,1249320.8518963908
2014-07-24,1364598.8443596992,1176457.8112135367,1461498.6168474308,1254531.3195461708
2014-07-25,1339620.9319981884,1170895.7142138989,1431159.8810409526,1246518.7949751618
2014-07-28,1340391.794799283,1152896.2929660208,1415960.1329397575,1241519.567960429
2014-07-30,1344869.229345975,1165897.479804917,1417124.4688706552,1248912.607479054
2014-07-31,1356435.0075081864,1156173.4091691421,1435101.8076909005,1239104.6631264116
2014-08-01,1339071.3603619917,1151750.98559607,1416741.3533843702,1221616.6725414514
2014-08-04,1358625.3417312193,1171597.1783515585,1449516.1772040636,1234953.4921414354
2014-08-05,1378600.514154401,1183151.5939775582,1468336.1860349337,1244488.4231453184
2014-08-06,1358629.3363959051,1168020.5900580324,1444820.6608465486,1233373.2742723539
2014-08-07,1344145.6557311965,1169501.5084488369,1427286.4925089418,1229932.8896304863
2014-08-08,1320674.688456708,1147811.5842837887,1402284.4425968865,1215784.9860303688
2014-08-11,1354154.3817933407,1159123.6748598558,1433504.3510213336,1225353.4291084595
2014-08-12,1357341.8671245629,1154116.854403089,1446870.768356007,1240688.5393347945
2014-08-13,1338251.2569898383,1147070.9454215958,1435772.7077806003,1241436.4949592247
2014-08-14,1350552.5333109405,1158638.9206655866,1449453.276898352,1250531.2498526126
2014-08-18,1377388.5971527037,1179566.2994844432,1488238.7143467474,1264757.6078966516
2014-08-19,1388183.5406805214,1191795.6921778477,1507364.486415037,1270008.8793739288
2014-08-20,1393997.6409239338,1185526.4306898909,1512989.9310001424,1267405.4861140354
2014-08-21,1399954.915066816,1202914.7102469816,1529365.732381891,1271062.0064123955
2014-08-22,1409168.5430291926,1202692.329626661,1535138.5366305874,1274384.1666181898
2014-08-25,1395169.3477059253,1201792.6815780539,1518093.0540439445,1271273.9894130684
2014-08-26,1393621.021108902,1194979.0888536538,1528582.877941535,1270936.516495357
2014-08-27,1391145.3726709746,1200440.9727086304,1525218.7322341024,1275715.650479793
2014-08-28,1377520.6507048516,1202937.0240573343,1521282.524402994,1277665.4909242217
2014-09-01,1409936.5490360525,1228699.1488430724,1546608.2324429776,1291863.3492726095
2014-09-02,1417782.5672143446,1241863.9728941575,1553457.2602679804,1300820.4751606053
2014-09-03,1445576.7066877894,1248012.9356436236,1580868.6072443805,1306564.1746837664
2014-09-04,1462102.9682738807,1248329.447862246,1601530.971201105,1303808.3713507657
2014-09-05,1467938.0595635944,1259230.9952336466,1601555.4099015568,1302798.03953032
2014-09-08,1488737.6197165113,1275950.9056152136,1638051.2044466545,1317207.894707497
2014-09-09,1499672.2307054957,1292895.3808654493,1646753.8432344191,1315251.3041835532
2014-09-10,1491821.143965045,1278831.6474994633,1642402.6576139256,1305208.119734714
2014-09-11,1478412.8207098327,1287470.6173879027,1634590.1647336048,1305042.8583574719
2014-09-12,1486992.0989991568,1288127.1926068233,1644663.1563607466,1308144.5348290924
2014-09-15,1485058.689232505,1283743.1755807127,1640799.3127329387,1298787.7154186124
2014-09-16,1431176.3688941775,1239150.9396764045,1571539.2450383971,1277840.7021299226
2014-09-17,1444793.5963063373,1241211.3883694003,1585509.2852676453,1284919.6339597302
2014-09-18,1466180.7482320976,1272421.0357393827,1622405.91904484,1308031.9142372757
2014-09-19,1459347.3017238022,1263286.0076113841,1611872.8776326815,1307578.2307096936
2014-09-22,1444975.2039848978,1271082.0765167957,1607118.3797379455,1311096.1248652865
2014-09-23,1412427.7009320352,1260976.876053612,1559567.7176407445,1289318.5279349624
2014-09-24,1398347.6781551759,1249224.6370535018,1545482.457230725,1286421.7752860435
2014-09-25,1418277.764612377,1230664.4106712157,1555191.5757420177,1270825.0634106102
2014-09-26,1430525.0274560768,1244354.0459400206,1574856.3051737358,1281578.5083331275
2014-09-29,1465635.5173207545,1252525.1549459016,1607011.605449479,1281331.2963380083
2014-09-30,1476033.4705489206,1261206.915007944,1625814.3120144824,1282145.9858702507
2014-10-01,1469650.7133145102,1257345.0777184288,1616871.0571068004,1278660.5590307673
2014-10-07,1488356.0901339557,1240810.1128291497,1629317.8078616406,1263246.6185290597
2014-10-08,1471653.1523766627,1247177.0466513138,1618803.8937301615,1261809.7161099785
2014-10-09,1467559.0688653116,1254049.0037661623,1623566.198544602,1281573.5498106936
2014-10-10,1456105.888867109,1240566.642376215,1602299.2933668233,1264319.3300345254
2014-10-13,1458040.1289570401,1244088.6734071,1610655.342302592,1268563.5379015508
2014-10-14,1457691.9357367833,1236396.4067176192,1598963.8593992826,1266372.0442996358
2014-10-15,1457691.9357367833,1236396.4067176192,1598963.8593992826,1266372.0442996358
2014-10-16,1407295.7818700878,1210898.7677561175,1547369.2005151962,1245678.37893574
2014-10-17,1419544.2460396388,1230194.9126473928,1548344.6105674275,1252380.4198791892
2014-10-20,1439186.4076565225,1251456.3732462984,1584851.2758445877,1268984.7438472642
2014-10-21,1449840.4260103721,1268316.8825919854,1607148.7200656587,1277195.549861134
2014-10-22,1469687.8023264161,1272307.1576120208,1630387.5788787438,1288595.5454330668
2014-10-27,1452554.379989346,1276978.7326128355,1610344.9974083302,1287956.8805254223
2014-10-28,1473686.0870351666,1290258.489105882,1633139.294225731,1293452.192743498
2014-10-29,1476528.7669790636,1285444.3419864348,1642957.7829332093,1303201.044477344
2014-10-30,1478827.084295029,1286455.9006626953,1644755.1637982833,1315416.7133768534
2014-10-31,1512303.5646464694,1303778.4860662937,1679520.5561613736,1339696.2556679146
2014-11-03,1533448.8805140734,1308509.4954770817,1713539.666958902,1341210.8211243274
2014-11-05,1540491.9901539057,1314202.9631707964,1719113.5149605577,1342601.4031950084
2014-11-07,1549525.4379807345,1310641.1179789607,1732807.5432364258,1343765.610498225
2014-11-10,1548170.8953342235,1310973.6973480468,1730471.5700620422,1345079.3437582387
2014-11-11,1554494.8145798515,1311339.7578970022,1727522.2781254977,1348806.0236511847
2014-11-12,1586884.7204868386,1311391.6695017857,1769516.3135698207,1353835.4331641404
2014-11-13,1599253.9883265207,1287510.0990939492,1766289.9148500569,1349691.3167020527
2014-11-14,1614807.5456907083,1300713.8199478292,1782112.3459833537,1355161.1636479537
2014-11-17,1619483.5855292003,1322940.1800018046,1768282.4421446354,1362266.4309255213
2014-11-18,1635165.117109391,1327288.6046919818,1786034.9718675078,1363819.704698962
2014-11-19,1610387.960556571,1309572.7445157387,1755691.7439411788,1356147.345360099
2014-11-20,1613274.8147013627,1302664.9762248616,1765673.4271357567,1359550.3313077986
2014-11-21,1608946.7718908116,1312857.5097416232,1757316.3791738346,1369876.3551614801
2014-11-24,1619504.746828749,1322517.058046273,1763086.4413857355,1377782.680801913
2014-11-25,1588665.9131562952,1314153.2380254685,1736202.6951033308,1365425.1235528293
2014-11-26,1581667.891218082,1319034.7618030724,1725989.472432999,1367061.7946139255
2014-11-27,1581435.277783818,1342909.4530758732,1725048.3800641675,1370657.1401017345
2014-11-28,1613729.0573919662,1372216.026148598,1752681.875576355,1385646.2103757763
2014-12-01,1632341.7228305181,1366084.395816085,1767537.0277826302,1381154.7211731551
2014-12-02,1646817.468485819,1352040.440061604,1772953.7650550425,1378034.6445730487
2014-12-03,1660687.2326035518,1353038.4407302246,1782114.5630584129,1382707.3878878586
2014-12-04,1653503.6493298097,1352317.9926486614,1775480.3756957406,1386870.8535723535
2014-12-05,1639431.1683637833,1332234.2620612916,1755898.756121285,1381772.016876012
2014-12-08,1632655.946195746,1308209.9424144346,1749611.8216295477,1365649.2482189226
2014-12-09,1589649.7247559868,1289254.5542522883,1706028.9167027324,1348749.5753894877
2014-12-10,1614270.8418350306,1298701.2476165697,1717716.8648324336,1353072.1579224465
2014-12-11,1605590.4683570492,1291990.9305588333,1711654.2724798291,1342666.7480148335
2014-12-12,1594921.911862358,1280310.5915402404,1708493.7778329735,1330684.243871297
2014-12-15,1580391.5711515432,1269933.0940297262,1690943.4186724727,1329256.7226683875
2014-12-16,1545159.1735891632,1257468.7489286268,1662890.1775119035,1303133.0418615832
2014-12-17,1519944.3389682462,1255084.4089714917,1629597.331691409,1297410.4659605175
2014-12-18,1567830.0788273353,1262278.8732055617,1671460.2488762084,1321726.91495389
2014-12-19,1585431.233757598,1260845.2873475982,1693841.5642299922,1331148.8361725798
2014-12-22,1599789.4478244823,1264104.3504265433,1700525.8205607026,1346541.328248573
2014-12-23,1582257.2319331153,1258212.2914952736,1683937.2021682248,1337027.093641516
2014-12-24,1577241.1212940766,1256858.0543372044,1677606.5411017267,1323923.6604992745
2014-12-26,1593444.6698196584,1264848.961708927,1687520.0996522903,1328581.3812130743
2014-12-29,1606086.0430356674,1271707.1927021076,1707830.73342809,1336545.4899562208
2014-12-30,1617196.2314535545,1289555.2089252507,1729880.8810824852,1338719.4528605826
2014-12-31,1625006.4518382635,1293088.6622812464,1742431.9898164119,1345090.0279044132
2015-01-01,1619699.318610382,1295645.9400101108,1739883.423659221,1345899.5589692441
2015-01-02,1637639.315564391,1301442.0304972455,1750334.7623555302,1362816.5841476424
2015-01-05,1634396.3662951286,1300710.8118365128,1755277.4903596211,1360124.324888612
2015-01-06,1586998.8405175444,1264999.7496956224,1705865.9030161544,1319635.4386421335
2015-01-07,1590741.0898409928,1258662.1192936178,1702999.952049996,1316126.1893247336
2015-01-08,1622615.4210156861,1283613.1895447164,1750932.3013899352,1338250.6358725636
2015-01-09,1650274.1558327195,1275860.2789408865,1774526.4621694167,1344748.7096257976
2015-01-12,1661535.9659762117,1285666.5475966458,1780342.3601846548,1350916.7122797323
2015-01-13,1658936.2287798282,1283320.5072861263,1770068.1287271166,1347377.664012425
2015-01-14,1677780.5206757968,1281382.0413182597,1770848.0870467348,1344327.5288648463
2015-01-15,1682160.540414539,1301465.1823304314,1780003.9782793059,1376714.849089917
2015-01-16,1697442.3707373037,1300857.771154012,1799178.1824679056,1380886.5562490637
2015-01-19,1707549.5203695071,1304819.4009037667,1799899.3166210614,1386760.326599612
2015-01-20,1717136.836969246,1310353.025010589,1814614.1418397797,1406998.3892946106
2015-01-21,1713718.7431724954,1318330.850006578,1809667.6884522643,1412152.6946963202
2015-01-22,1719515.2979615524,1316263.800198641,1812701.9550607868,1417051.0446037985
2015-01-23,1731615.4920911442,1336299.804831845,1824865.808965092,1429538.6284231697
2015-01-27,1733439.8218349733,1346190.588451602,1836965.5643078145,1440862.529467051
2015-01-28,1738386.024730672,1336197.6880489413,1833721.5259822,1442847.850651882
2015-01-29,1779856.4092826769,1333723.0579010898,1875914.1958212666,1447862.8495574314
2015-01-30,1779238.1240400553,1329220.9447954514,1892408.1739077822,1426862.8345238077
2015-02-02,1798002.6736361685,1313265.8080809019,1913308.322650935,1427375.148566065
2015-02-03,1797739.8170635628,1295106.9183650685,1901877.8978212278,1419751.893861269
2015-02-04,1786781.9442635085,1279984.5473588558,1883333.5466325234,1413797.0885011675
2015-02-05,1751764.3118501345,1273949.9641547557,1852468.9729656847,1409650.716081355
2015-02-06,1724567.9890323884,1261895.3456168126,1808440.4773973098,1401411.1851395469
2015-02-09,1671996.8052717252,1235525.1934290621,1732247.042533474,1379118.9462307836
2015-02-10,1696313.1203116954,1241171.0712211523,1730444.0582974139,1386778.5749455292
2015-02-11,1744127.3428968333,1256944.0576767726,1777226.312110789,1399128.9809082882
2015-02-12,1769216.9216974748,1270778.8330441955,1802540.3736403396,1413870.3607059908
2015-02-13,1765642.1068121209,1277142.893313029,1797249.1026959787,1427716.0955671761
2015-02-16,1754626.0153459187,1265105.8062850656,1797667.407690714,1427100.081956151
2015-02-18,1751854.2839226061,1280249.594330323,1787983.602431038,1436755.515478411
2015-02-19,1720091.6427330999,1283704.334222925,1762579.640633471,1440073.4697885101
2015-02-20,1720090.2400382727,1288171.7765625436,1762155.3895179457,1432192.4985151447
2015-02-23,1701086.3341665664,1270623.7793111105,1737981.4116789263,1419653.3921172163
2015-02-24,1702784.1698879562,1269290.0377290351,1743569.777347289,1420478.044102264
2015-02-25,1688057.4881932451,1261538.4801101256,1723813.4628831432,1420753.3890462162
2015-02-26,1682227.0803492842,1248197.1757254268,1722206.4731720719,1406942.5283614036
2015-02-27,1723894.910845373,1276923.0637999189,1755778.6249761856,1433761.1312146864
2015-03-02,1764125.5875404496,1287786.4669353145,1787485.1910019687,1452060.4521716111
2015-03-03,1771415.351890203,1293954.149846722,1792440.0255430012,1459898.6084284103
2015-03-04,1744586.5260928927,1272656.4449111759,1768812.2266951096,1447248.485804095
2015-03-05,1751841.075258117,1282152.0085874256,1781923.287186712,1450584.8187098692
2015-03-09,1749376.046319133,1262311.5434949524,1773696.8676126734,1422965.3699924243
2015-03-10,1750044.8892608548,1255732.3011712271,1780074.6444084323,1417150.5463063912
2015-03-11,1737961.296839231,1243520.4151980646,1772796.4218870925,1414915.2949023382
2015-03-12,1762394.2435480552,1253280.0553502885,1808372.8754247038,1429411.4258467667
2015-03-13,1737758.9627613365,1251654.7884086035,1787706.7295740007,1408468.7916269824
2015-03-16,1756923.7384409325,1239802.392705286,1799311.5014498553,1404751.6074209497
2015-03-17,1793286.513497734,1250894.4738792463,1834595.329477909,1420488.5231989785
2015-03-18,1790970.0037319763,1262187.0178929444,1842571.7280943352,1415870.7524607559
2015-03-19,1769379.3035745888,1265429.3382556834,1825720.4105505089,1407987.4678549385
2015-03-20,1723649.6829600204,1243991.045080598,1764953.9127518756,1396648.970403143
2015-03-23,1717086.2704151256,1232355.4114277216,1755570.6515001694,1391946.771891789
2015-03-24,1716554.2338239304,1237041.7781088178,1766039.0887580155,1390356.725539654
2015-03-25,1728961.996083807,1237697.3054922319,1776056.5112243746,1388867.663102522
2015-03-26,1697610.3179948218,1228316.6718277072,1755117.7038060154,1360353.2508045172
2015-03-27,1732717.3939618615,1211880.8061457442,1783308.6969599153,1360207.8298063485
2015-03-30,1747727.2019872337,1230972.4451644323,1807984.52648943,1384283.5510875199
2015-03-31,1747969.453610824,1238260.1800056954,1821777.3274189197,1384462.2760404772
2015-04-01,1770629.2096665928,1250490.3984848007,1838120.3669008308,1399696.9730938897
2015-04-06,1827188.9895978838,1259924.6074383664,1894405.105663743,1411878.7467693754
2015-04-07,1864779.3965653735,1267164.2097843518,1933329.549843119,1414191.851567557
2015-04-08,1852786.1843798626,1270363.4871496672,1918278.3118202917,1423338.1760782315
2015-04-09,1841470.474540535,1266084.165603604,1909626.6433419273,1432429.1363345177
2015-04-10,1855248.8964446979,1277160.2043415732,1924631.6640955932,1434183.4195070572
2015-04-13,1867739.4076122327,1290324.054752827,1945194.6841367674,1443329.2724739462
2015-04-15,1854159.569698309,1270898.3312513665,1922933.499160032,1429919.4676147394
2015-04-16,1865502.6715078547,1275915.9745104236,1943708.3700187835,1422439.7840210558
2015-04-17,1798052.8338071313,1250531.5440989193,1885568.4209245504,1405206.905167092
2015-04-20,1779772.9271887974,1237178.493513154,1861336.529522132,1379042.079406575
2015-04-21,1782750.9893913348,1234711.6754460456,1858272.9117372104,1367930.7582862915
2015-04-22,1795187.2395395353,1248405.5061453383,1867142.9651425087,1375214.1285014898
2015-04-23,1785080.8905487712,1247440.2442426016,1855478.287323302,1371547.988412961
2015-04-24,1764595.1105215678,1233510.943351845,1815955.0622953298,1355647.4455022514
2015-04-27,1711900.7268577525,1209173.960526207,1770998.2301821327,1339122.7831531807
2015-04-28,1764018.0821796278,1235508.8539844383,1848645.43632824,1352456.6511044507
2015-04-29,1750078.626223192,1223398.9010589176,1834319.8898351684,1346589.2535947736
2015-04-30,1761807.3879012119,1215779.0092226935,1845623.6335493498,1338800.2766715698
2015-05-04,1791810.4950841207,1219488.659967875,1879405.54078994,1363215.6885195677
2015-05-05,1807241.1504039052,1219634.4509086271,1896118.3295085568,1363806.3663802582
2015-05-06,1729992.6381312336,1171310.27294096,1820259.644504797,1325392.3445725814
2015-05-07,1705476.4653917374,1147405.428822246,1795902.1172595534,1314426.7557503008
2015-05-08,1734706.522403681,1183195.687670529,1843036.7413546212,1337822.775594117
2015-05-11,1770093.6461405056,1201327.2204692317,1886975.4638384965,1360891.3387441188
2015-05-12,1725671.0776607187,1175366.335168432,1838393.2846764657,1329524.5997680528
2015-05-13,1752974.8726388738,1193605.7957013207,1862320.3887080264,1348909.8291139964
2015-05-14,1762982.4108114596,1194897.8022227408,1877937.377031869,1349980.9880778696
2015-05-15,1761566.4062968146,1194931.5756871102,1882075.5037296533,1355990.4472210319
2015-05-18,1779366.9533049876,1205181.9321955033,1900186.9465114828,1373906.8096544647
2015-05-19,1790437.82207036,1207430.96955943,1909842.8619658807,1372703.6831833776
2015-05-20,1796814.5536343292,1214748.1519683893,1909312.9984005934,1380927.515110505
2015-05-21,1796281.110470983,1214193.22797392,1903144.0703513792,1379966.5394181877
2015-05-22,1798986.327348924,1217922.830562673,1901383.7377426617,1385439.8826896262
2015-05-25,1787315.4646180475,1221695.3899814817,1905105.3884043836,1373145.6374458822
2015-05-26,1786979.3342737767,1226712.7201710972,1908746.2639888509,1368582.868712271
2015-05-27,1766292.6367715811,1206678.4567801722,1893096.1445529724,1366439.3721432106
2015-05-28,1738569.1421015025,1194605.2849252238,1869269.6549833207,1363090.3756230073
2015-05-29,1785452.836424795,1230101.146564138,1924185.184892974,1382003.3946047225
2015-06-01,1772114.898861619,1215210.1520113014,1906931.5401832422,1381417.8531584465
2015-06-02,1736594.111474605,1188266.4557601972,1872502.4346669053,1349748.8230999592
2015-06-03,1728623.906716028,1180468.63918817,1861429.8766847826,1334115.113406298
2015-06-04,1746103.0048033174,1188396.6034157546,1884199.0655227865,1334827.0347139048
2015-06-05,1744261.8267649242,1189376.2650768089,1875301.1702967607,1333531.6180140618
2015-06-08,1718267.2973886642,1176986.890559101,1844335.6300676444,1320943.125009102
2015-06-09,1709169.3675866986,1169325.5855129277,1838595.8147233867,1317449.5460729718
2015-06-10,1722371.2800822773,1168940.008128511,1850173.126174941,1333643.905151782
2015-06-11,1689341.9159929778,1162712.5311226766,1810407.0859428514,1308414.991906604
2015-06-12,1706216.602545683,1162158.0834856879,1825485.784849734,1311266.1911104098
2015-06-15,1697883.1713203161,1166669.7615737768,1818208.475181108,1316824.099398125
2015-06-16,1719346.8666108546,1165829.3836681638,1835175.8742404382,1322823.154787968
2015-06-17,1737205.612274665,1178169.6589326935,1854459.1459119224,1332210.8621111407
2015-06-18,1737705.0631915035,1175308.5768271273,1865981.6324020573,1344723.4472767345
2015-06-19,1739832.2451985134,1183021.7086410443,1870397.6051949032,1353082.9734936939
2015-06-22,1769021.6341569968,1196016.1542264828,1904172.9232671533,1374137.403471386
2015-06-23,1794943.8642065474,1200063.0016316758,1922185.6094766385,1378359.886212319
2015-06-24,1802923.3435261021,1188342.7868496852,1921610.272617088,1374361.6606506298
2015-06-25,1817706.2297353644,1192906.899725384,1942222.1610115063,1380701.4083587232
2015-06-26,1815816.0077798783,1190371.5856339005,1936535.795932525,1378029.59682295
2015-06-29,1788942.7761465039,1184424.0115982248,1907572.8074401787,1366893.9817940374
2015-06-30,1815715.1202562887,1196091.2761565528,1938646.3499564503,1376386.6789486224
2015-07-01,1832738.166971554,1211961.4575326631,1962754.738982459,1390704.2429976405
2015-07-02,1816760.4084739485,1227433.7446965356,1955878.281486158,1392444.488230424
2015-07-03,1826447.7613441136,1221017.611083617,1956326.3736129813,1397766.763943397
2015-07-06,1849168.5300754935,1227119.8238356693,1985038.6098404923,1404522.8217184683
2015-07-07,1855873.4136237747,1234188.5421518385,1984158.7613734023,1403925.0983684498
2015-07-08,1825043.9085944386,1222615.649602444,1952527.9649288799,1380955.951189143
2015-07-09,1811853.4942753196,1222088.4582245657,1933880.2693605032,1376418.7618919518
2015-07-10,1811659.0920482164,1224265.5605478038,1941332.2317204948,1380851.848975225
2015-07-13,1839960.2487639587,1242184.2572555738,1980425.6212155083,1397201.9361590354
2015-07-14,1858234.0792608233,1239458.1106493657,1990945.4474693625,1396929.811892766
2015-07-15,1865753.7510782918,1242266.0049460595,1991873.449000232,1407302.158272518
2015-07-16,1880384.3182882667,1248910.0368690656,2014160.4825477223,1421995.795493346
