symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
ASIANPAINT,94,2020-03-12,1882.8499755859373,2020-03-17,1683.4000244140625,-18748.295410156228,0.0,0.0,-18748.295410156228,5,bear_cross
ZYDUSLIFE,609,2020-03-25,278.45001220703125,2020-04-01,267.25,-6820.807434082031,0.0,0.0,-6820.807434082031,7,bear_cross
HINDUNILVR,73,2020-04-01,2298.5,2020-05-06,2041.5,-18761.0,0.0,0.0,-18761.0,35,bear_cross
NESTLEIND,223,2020-04-07,755.2324829101562,2020-05-18,822.1900024414062,14931.52685546875,0.0,0.0,14931.52685546875,41,bear_cross
DRREDDY,272,2020-04-03,619.0,2020-05-19,735.8300170898438,31777.7646484375,0.0,0.0,31777.7646484375,46,bear_cross
SUNPHARMA,416,2020-04-09,436.7000122070313,2020-05-20,441.7000122070313,2080.0,0.0,0.0,2080.0,41,bear_cross
HINDZINC,1079,2020-04-08,164.5,2020-05-27,166.64999389648438,2319.8434143066406,0.0,17803.5,20123.34341430664,49,bear_cross
DLF,1036,2020-05-18,138.8000030517578,2020-05-27,136.75,-2123.8031616210938,0.0,0.0,-2123.8031616210938,9,bear_cross
DMART,79,2020-04-09,2278.75,2020-06-02,2305.5,2113.25,0.0,0.0,2113.25,54,bear_cross
TORNTPHARM,107,2020-04-09,1268.675048828125,2020-06-03,1184.7249755859375,-8982.657836914062,0.0,0.0,-8982.657836914062,55,bear_cross
COALINDIA,1023,2020-06-02,148.5500030517578,2020-06-22,137.25,-11559.903121948242,0.0,0.0,-11559.903121948242,20,bear_cross
ITC,1040,2020-05-27,184.59085083007807,2020-06-23,178.13931274414062,-6709.599609374941,0.0,0.0,-6709.599609374941,27,bear_cross
CIPLA,375,2020-04-07,449.2000122070313,2020-07-02,627.0999755859375,66712.48626708983,0.0,0.0,66712.48626708983,86,bear_cross
UNITDSPR,335,2020-05-19,542.5999755859375,2020-07-02,599.2000122070312,18961.012268066406,0.0,0.0,18961.012268066406,44,bear_cross
COALINDIA,976,2020-06-23,143.64999389648438,2020-07-03,133.60000610351562,-9808.7880859375,0.0,0.0,-9808.7880859375,10,bear_cross
APOLLOHOSP,133,2020-06-03,1360.6500244140625,2020-07-06,1379.800048828125,2546.9532470703125,0.0,0.0,2546.9532470703125,33,bear_cross
ZYDUSLIFE,568,2020-04-08,312.3500061035156,2020-07-08,361.8500061035156,28116.0,0.0,0.0,28116.0,91,bear_cross
ZYDUSLIFE,601,2020-07-09,359.70001220703125,2020-07-13,356.3999938964844,-1983.3110046386719,0.0,0.0,-1983.3110046386719,4,bear_cross
ADANIGREEN,1108,2020-04-07,151.89999389648438,2020-07-16,354.54998779296875,224536.1932373047,0.0,0.0,224536.1932373047,100,bear_cross
ADANIENT,1366,2020-05-28,141.0,2020-07-17,148.89999389648438,10791.391662597656,0.0,0.0,10791.391662597656,50,bear_cross
UNITDSPR,343,2020-07-10,625.4500122070312,2020-07-22,593.2999877929688,-11027.458374023438,0.0,0.0,-11027.458374023438,12,bear_cross
SUNPHARMA,430,2020-07-14,499.7000122070313,2020-07-27,485.6000061035156,-6063.002624511743,0.0,0.0,-6063.002624511743,13,bear_cross
BHARTIARTL,386,2020-07-07,565.9738159179688,2020-07-28,549.18896484375,-6478.9525146484375,0.0,0.0,-6478.9525146484375,21,bear_cross
GAIL,3116,2020-07-27,66.36666870117188,2020-07-28,65.0,-4258.5396728515625,0.0,0.0,-4258.5396728515625,1,bear_cross
GODREJCP,339,2020-05-20,554.0,2020-07-29,677.4500122070312,41849.554138183594,0.0,0.0,41849.554138183594,70,bear_cross
ONGC,2755,2020-07-29,79.9000015258789,2020-07-30,79.5,-1102.0042037963867,0.0,0.0,-1102.0042037963867,1,bear_cross
IOC,3477,2020-07-22,62.29999923706055,2020-08-06,57.73333358764648,-15878.29646301272,0.0,0.0,-15878.29646301272,15,bear_cross
HDFCLIFE,247,2020-06-22,521.0999755859375,2020-08-14,599.75,19426.556030273438,0.0,0.0,19426.556030273438,53,bear_cross
BPCL,1078,2020-07-17,196.9499969482422,2020-08-19,201.1499938964844,4527.596710205109,0.0,0.0,4527.596710205109,33,bear_cross
ADANIENSOL,833,2020-08-14,240.9499969482422,2020-08-20,245.14999389648438,3498.597457885742,0.0,0.0,3498.597457885742,6,bear_cross
GODREJCP,217,2020-08-19,690.75,2020-08-24,683.5,-1573.25,0.0,0.0,-1573.25,5,bear_cross
SHREECEM,9,2020-08-24,22317.75,2020-09-01,20283.0,-18312.75,0.0,0.0,-18312.75,8,bear_cross
