symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
M&M,230,2011-01-25,396.51380638122555,2011-01-31,338.65125,-13308.387967681876,204.43259363060326,0.0,-13512.82056131248,6,bear_cross
GODREJCP,669,2011-01-10,130.40853656768797,2011-02-01,128.01249492645263,-1602.951857986444,207.7770532767703,222.999777,-1587.7291342632143,22,bear_cross
POWERGRID,1652,2011-01-19,55.17823956489563,2011-02-02,53.893066864013676,-2123.105301856983,215.9389959529775,0.0,-2339.0442978099604,14,bear_cross
UNIONBANK,277,2011-01-28,322.70474388122557,2011-02-04,330.1725,2068.5684449005216,216.36014141650446,0.0,1852.2083034840173,7,bear_cross
TCS,152,2011-01-19,603.2292880249023,2011-02-08,564.585,-5873.9317797851445,213.24125525794756,152.0,-5935.173035043092,20,bear_cross
TITAN,510,2011-01-25,179.698125,2011-02-09,160.98652439117433,-9542.916310501096,209.3353392495133,0.0,-9752.251649750608,15,bear_cross
UNIONBANK,266,2011-02-07,328.31874999999997,2011-02-09,318.950625,-2491.9212499999903,207.0538995671725,0.0,-2698.9751495671626,2,bear_cross
IOC,1589,2011-02-18,55.12914404869079,2011-02-24,50.34050050735474,-7609.154587182984,202.3402155496164,0.0,-7811.4948027326,6,bear_cross
DIVISLAB,269,2011-02-08,327.2911936187744,2011-02-25,304.08788108825684,-6241.691070709225,204.7402421235331,0.0,-6446.4313128327585,17,bear_cross
ADANIPOWER,502,2011-02-24,24.1602503824234,2011-02-25,23.55097560882568,-305.85593634605465,42.006214733356714,0.0,-347.8621510794114,1,bear_cross
UNIONBANK,254,2011-02-16,343.85749999999996,2011-02-28,317.55413108825684,-6681.055703582752,202.72367896842903,0.0,-6883.779382551182,12,bear_cross
ICICIBANK,452,2011-02-18,193.57363914489747,2011-02-28,180.96463691711426,-5699.269006958009,204.08810391103114,0.0,-5903.357110869041,10,bear_cross
AMBUJACEM,627,2011-02-25,124.20975152969359,2011-03-01,119.7,-2827.61420911788,185.67389382039184,0.0,-3013.2881029382715,4,bear_cross
SBIN,317,2011-02-16,273.9180728149414,2011-03-03,268.3275,-1772.2115823364315,206.68643735794575,0.0,-1978.8980196943774,15,bear_cross
ADANIPORTS,588,2011-02-18,148.37,2011-03-08,131.17125000000001,-10112.864999999994,198.94492275853003,0.0,-10311.809922758524,18,bear_cross
HINDUNILVR,288,2011-03-03,287.7175,2011-03-17,269.67413108825684,-5196.490246582021,194.30292566293429,0.0,-5390.793172244956,14,bear_cross
MARUTI,62,2011-03-04,1328.3125,2011-03-21,1158.2969512939453,-10540.96401977539,187.6299672446009,0.0,-10728.59398701999,17,bear_cross
POWERGRID,1569,2011-02-18,55.60116925239563,2011-03-22,54.931091823577894,-1051.351485815025,208.33799276175432,0.0,-1259.689478576779,32,bear_cross
HINDZINC,631,2011-03-04,132.33501739501952,2011-03-23,126.48300304412841,-3692.621055412291,197.28861017011795,0.0,-3889.909665582409,19,bear_cross
SIEMENS,177,2011-02-03,500.19692832946777,2011-04-19,485.9915402984619,-2514.3536814880335,209.70500515106778,0.0,-2724.0586866391013,75,bear_cross
RELIANCE,357,2011-04-25,232.36279880523682,2011-04-26,230.06382556915284,-820.7334452819812,199.04455109882895,0.0,-1019.7779963808101,1,bear_cross
SHRIRAMFIN,546,2011-03-25,149.04823554992674,2011-05-03,145.76813495635986,-1790.9349240875194,194.53802281868786,0.0,-1985.4729469062072,39,bear_cross
BANKBARODA,473,2011-02-16,185.42240673065186,2011-05-04,172.16850608825683,-6269.095003852846,203.96309112984318,0.0,-6473.058094982689,77,bear_cross
BAJAJ-AUTO,64,2011-02-18,1354.628125,2011-05-05,1300.74,-3448.8399999999965,204.64489880536001,0.0,-3653.4848988053564,76,bear_cross
GAIL,872,2011-03-17,84.7739521408081,2011-05-05,83.93031909942627,-735.6480120849604,179.04135877935272,0.0,-914.6893708643131,49,bear_cross
BAJAJFINSV,1381,2011-04-26,51.46202869415283,2011-05-05,49.000341997146606,-3399.5893285655925,169.92854676866506,0.0,-3569.5178753342575,9,bear_cross
ICICIBANK,429,2011-03-24,190.73930046081543,2011-05-06,187.34863082885744,-1454.5972721099781,195.88103932862856,0.0,-1650.4783114386066,43,bear_cross
ITC,742,2011-03-04,112.33136711120605,2011-05-11,118.8468525695801,4834.490210113541,205.79312990677215,0.0,4628.697080206769,68,bear_cross
BHARTIARTL,241,2011-05-23,334.38921669006345,2011-05-24,332.631516494751,-423.605747070301,194.19325606935428,0.0,-617.7990031396553,1,bear_cross
COALINDIA,245,2011-03-03,338.84499999999997,2011-05-26,379.05,9850.22500000001,210.25595594064998,0.0,9639.969044059359,84,bear_cross
ITC,678,2011-05-23,120.31136562347412,2011-05-27,120.06349176406862,-168.05847667693013,196.64603037132855,0.0,-364.7045070482587,4,bear_cross
ABB,3,2011-03-08,650.7872785949706,2011-06-03,780.164938659668,388.13298019409206,20.086289523047537,6.0,374.04669067104453,87,bear_cross
UNITDSPR,382,2011-05-16,212.54001949310305,2011-06-08,206.7418445205689,-2214.9028395080477,193.67537229900034,0.0,-2408.578211807048,23,bear_cross
HINDZINC,39,2011-06-08,131.578125,2011-06-09,134.1138719558716,98.89413127899192,26.859320431216116,0.0,72.0348108477758,1,bear_cross
DLF,356,2011-06-03,236.28924694061277,2011-06-20,225.3851219558716,-3881.868494567858,198.46182446746448,0.0,-4080.3303190353226,17,bear_cross
ADANIPORTS,549,2011-05-23,147.116875,2011-06-22,149.52524391174316,1322.194532546999,196.40340904870396,0.0,1125.791123498295,30,bear_cross
SIEMENS,162,2011-05-26,506.0815984344482,2011-06-22,494.4817666625977,-1879.1727470397839,195.7922338517194,0.0,-2074.9649808915033,27,bear_cross
COALINDIA,210,2011-05-27,390.47375,2011-06-23,377.7033689117432,-2681.7800285339245,194.99134909156874,0.0,-2876.771377625493,27,bear_cross
CIPLA,255,2011-05-27,319.44661888122556,2011-06-24,315.7586128234863,-940.4415447235073,195.59509141568077,0.0,-1136.036636139188,28,bear_cross
DIVISLAB,256,2011-03-24,319.79749999999996,2011-06-27,375.55875000000003,14274.88000000002,212.2901109472,1280.0,15342.589889052819,95,bear_cross
TITAN,404,2011-05-17,201.7029969406128,2011-06-30,213.465,4751.849235992433,201.5651011124072,0.0,4550.284134880026,44,bear_cross
CIPLA,16,2011-06-30,332.4290061187744,2011-07-13,323.28975608825687,-146.2280004882805,27.021774866303417,0.0,-173.2497753545839,13,bear_cross
ICICIBANK,420,2011-06-29,198.659044342041,2011-07-18,191.7013691711426,-2922.223571777327,197.93965855279282,0.0,-3120.16323033012,19,bear_cross
AXISBANK,329,2011-06-24,250.82549694061277,2011-07-19,252.90614330291749,684.5326531982527,199.64515862093907,0.0,484.88749457731353,25,bear_cross
IOC,1518,2011-06-21,54.6947301864624,2011-07-25,54.38868902206421,-464.57048755644934,199.57662872919255,0.0,-664.1471162856418,34,bear_cross
