Date,S0_naive,S1_realfill,S2_realcost,S3_pit,PIT_BUY_HOLD,BENCHMARK_N100
2023-02-17,3994993.5358807803,3784344.512800584,1811672.2227470013,900411.4296839043,3907845.890796633,3309958.906659806
2023-02-20,3981915.0096966983,3772163.146345506,1805881.1039420697,897787.6749536797,3894096.847963427,3292342.5474321027
2023-02-21,4000830.1840131045,3791046.7699416974,1814881.5419608685,894495.5685388847,3872558.239659814,3288107.7916755998
2023-02-22,3963604.005607343,3756036.0770095685,1798098.5848075482,885608.747921209,3798828.8223090977,3237861.2377284146
2023-02-23,3945684.883781171,3739889.387312303,1790336.5679923627,885003.7132837578,3788854.1678008656,3228728.5465352354
2023-02-24,3957274.7770306827,3750606.6429885724,1795542.413237724,883343.1739233339,3775105.7047375054,3220486.037812358
2023-02-27,3918453.8371503116,3713241.7938064435,1777677.5086356732,872348.4284938687,3739831.145215197,3204392.1364654363
2023-02-28,3918521.6942059756,3714466.901472459,1777603.1876909083,865571.501107522,3743002.8152908613,3190847.9723364804
2023-03-01,3942503.105338788,3738239.910383592,1787807.494806246,864200.0913915839,3809494.119940096,3219701.9176607686
2023-03-02,3920532.431876874,3727898.933149705,1781535.8760770839,867163.3116194862,3812230.7813618043,3199346.4765827525
2023-03-03,3926917.248374677,3733742.2886794903,1782386.8215331915,869692.2260888848,3883888.2849732614,3247183.180521173
2023-03-06,3976412.912070966,3776254.899404893,1801513.8740569903,876356.3588385254,3908929.210032852,3269630.8806053237
2023-03-08,4016943.8693829775,3818524.393403611,1820454.1862481376,884976.9349875122,3927217.888903524,3278391.28568412
2023-03-09,3986190.2438946962,3789630.815774522,1806706.1305764457,873693.6499991089,3901414.2496468388,3249478.7203349806
2023-03-10,3958118.0749799013,3762345.7225204324,1793736.32974179,870480.7160849243,3877687.5676800297,3220680.246623653
2023-03-13,3896323.7130414248,3703780.6140151834,1765889.9978783866,855966.2146811157,3812186.793410761,3174522.735519762
2023-03-14,3888406.772123456,3695295.5789733743,1761945.346701934,851313.8933081299,3774094.553623256,3153893.0757854497
2023-03-15,3916870.444425702,3722102.6255431985,1773457.7999925045,855735.5125843412,3772874.48397807,3142284.701034624
2023-03-16,3968833.9250775576,3757628.3184753275,1789754.760271487,866320.0521522445,3784602.872727812,3147374.189575221
2023-03-17,3971137.69747746,3763506.235742173,1791809.1867636566,869377.590991592,3817503.170239282,3168362.256061857
2023-03-20,3961976.740934491,3760902.115380845,1789369.2929298528,871226.3623957124,3771821.8394780564,3147495.2433306
2023-03-21,3992410.224744916,3788669.5277648782,1802634.3196479925,868974.0497965303,3801588.4332421697,3169427.4037847
2023-03-22,4000432.9549695253,3797147.564385972,1806399.4513923773,872819.3143991914,3819595.186432314,3179800.873501913
2023-03-23,4035750.5821210146,3831998.96196898,1822622.3546516546,877467.5024637666,3804094.840120375,3167060.659652655
2023-03-24,4050204.9298688173,3847421.3430114603,1829648.559119428,878345.5547877398,3758431.24775274,3143508.1717051263
2023-03-27,3995819.961271405,3793934.0547424173,1804529.7494575628,859123.0588604815,3738642.8429865623,3146748.979290812
2023-03-28,3942447.5598431826,3740386.004205308,1778100.94294231,839940.8260150027,3707636.5239095464,3136642.4862367604
2023-03-29,3959147.8141156435,3754732.628900132,1783796.4827601386,838002.7682122431,3777092.73551566,3159544.5261383723
2023-03-31,3964441.982343793,3759557.760705552,1786303.7949854804,838869.5533761225,3812551.730665101,3209589.8557685786
2023-04-03,3933389.674116254,3727220.3167358255,1770016.3081427258,822739.4444088989,3824903.7638198407,3216761.764419846
2023-04-05,3929764.0407544374,3722029.0230346536,1767743.1965399426,818254.8201538174,3838802.553895516,3244597.4534388087
2023-04-06,3965633.680677533,3757909.5795532083,1784419.113761012,832063.5264984219,3850427.3111793343,3252166.816315296
2023-04-10,4004150.214826703,3795229.922814927,1801860.379965846,846092.7760101407,3872415.6732615265,3258039.1739638457
2023-04-11,4023084.9870892763,3814579.2130676126,1810777.1458197278,864747.8876410396,3902049.194596958,3275654.7644206216
2023-04-12,4018205.1720410585,3809570.2136474466,1808388.8564062756,858071.0333018166,3915818.5270647886,3291706.295239476
2023-04-13,4037841.161298871,3827817.6095519876,1816366.8278676923,859820.08928384,3918211.0489821904,3293527.3325151457
2023-04-17,4070067.412519574,3860503.2658630228,1831014.0829291176,868044.6131943625,3929324.125019366,3276371.2195792994
2023-04-18,4047619.927290082,3839432.867059312,1820987.4185767006,868404.4261979025,3941547.323894231,3270245.1544113187
2023-04-19,4011010.8426343203,3804136.926446519,1804335.9252295326,858362.2103165549,3920909.127308132,3259868.2198360967
2023-04-20,4026010.848798871,3817998.651910386,1810924.2465643715,856425.271214382,3918654.6747350767,3260662.4907120406
2023-04-21,3996302.4857007265,3789424.7884460306,1797520.2310156655,850747.3974503439,3901944.6351863556,3259900.1347629633
2023-04-24,4016283.2045117617,3806502.2117858743,1804359.013902474,849526.7890658176,3928115.2781736394,3280250.605528774
2023-04-25,4053423.3856641054,3843062.192071519,1821608.9144609456,863157.3126101291,3949479.975306909,3286877.2701152735
